danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,song_name,artist_name,popularity
0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,audio_features,3P3pw6C19j31Rnzgo3JG7o,196613,4,Perfect Strangers,Jonas Blue,79
0.782,0.864,11,-2.918,0,0.053,0.299,0.0,0.0876,0.941,156.989,audio_features,68av1mZz0VsIYXJWATZWUW,224713,4,Zemër,Soolking,64
0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,5J4ZkQpzMUFojo1CtAZYpn,236133,4,Love Me Harder,Ariana Grande,81
0.886,0.579,0,-7.231,1,0.209,0.236,4.23e-06,0.0586,0.427,105.028,audio_features,1myzcUZDmZ5m1EgGv19c76,174002,4,Paani Paani,Badshah,55
0.398,0.838,8,-4.734,0,0.13,0.778,0.0,0.189,0.206,156.008,audio_features,3tA0vALUwrzkTgHcm9j6oJ,182341,3,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,73
0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,1IHWl5LamUGEuP4ozKQSXZ,243717,4,Tití Me Preguntó,Bad Bunny,86
0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,audio_features,3kpYJjvM8Ja6btr5hEJLWc,269573,4,Venom - Music From The Motion Picture,Eminem,74
0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,313547,4,Low Life (feat. The Weeknd),Future,86
0.79,0.631,8,-5.549,0,0.0425,0.437,0.0,0.158,0.889,94.039,audio_features,1LiN0Z98FkR1t0m8KmLcAH,190005,4,Amanece,Anuel AA,84
0.806,0.815,3,-5.373,0,0.0599,0.0081,2.35e-05,0.586,0.678,129.999,audio_features,0rUN8ascPVT9iiLzC5ocPw,179912,4,Abhi Toh Party Shuru Hui Hai,Badshah,59
0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,audio_features,4dASQiO1Eoo3RJvt74FtXB,243491,4,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,77
0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,audio_features,6Qs4SXO9dwPj5GKvVOv8Ki,171030,4,Dancing With A Stranger (with Normani),Sam Smith,75
0.655,0.672,0,-5.98,0,0.311,0.471,0.0,0.0767,0.343,181.877,audio_features,5stPVcRqb4qixbafP9e8lt,249520,4,Hola - Remix,Dalex,73
0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,405600,4,Paradise City,Guns N' Roses,83
0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95,audio_features,6bLopGnirdrilrpdVB6Um1,210920,4,The Greatest,Sia,77
0.565,0.817,2,-4.338,1,0.27,0.152,0.0,0.247,0.477,210.851,audio_features,314QzMOrpNUqWBUozYshf6,225560,4,Buttons,The Pussycat Dolls,72
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,5tf1VVWniHgryyumXyJM7w,219043,4,Sugar (feat. Francesco Yates),Robin Schulz,80
0.708,0.56,9,-7.132,1,0.129,0.0668,0.0,0.111,0.411,163.043,audio_features,7FfpP3YZ6fOWMdxkIAtud9,230520,4,Krippy Kush,Farruko,66
0.486,0.448,7,-9.133,1,0.0342,0.757,0.0,0.0852,0.17,152.864,audio_features,76puoNshqjAAocKl5KbmpQ,296040,3,I Have Nothing - Film Version,Whitney Houston,52
0.72,0.751,11,-4.484,0,0.0462,0.0113,0.0,0.353,0.599,128.017,audio_features,1r299qCKBLgUS9XJ9m1kEx,202640,4,Moves Like Jagger,Maroon 5,72
0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,231987,4,Come & Get It,Selena Gomez,73
0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,195707,4,In the Name of Love,Martin Garrix,82
0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,195707,4,In the Name of Love,Martin Garrix,82
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,230400,4,Dancing Queen,ABBA,86
0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,232853,4,Bandido,Myke Towers,75
0.826,0.815,9,-4.773,1,0.0875,0.222,6.96e-05,0.0964,0.68,163.073,audio_features,7sFYVcKSb24qg0dAkqLEFj,151400,4,Mi Cama,KAROL G,60
0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,audio_features,5vL0yvddknhGj7IrBc6UTj,204285,4,This Is How We Do,Katy Perry,59
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,241688,4,Take Me To Church,Hozier,86
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,241688,4,Take Me To Church,Hozier,86
0.555,0.46,9,-7.032,1,0.0277,0.497,0.0,0.103,0.146,67.027,audio_features,03EnOL1O9EKi9CFNmPyrCm,355640,3,Please Forgive Me,Bryan Adams,70
0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,207320,4,"thank u, next",Ariana Grande,83
0.622,0.924,4,-4.481,0,0.142,0.00764,2.61e-06,0.557,0.506,135.968,audio_features,0eNiqkazTEYJJ8fMRPyJx8,306582,4,Laila Main Laila,Pawni Pandey,37
0.69,0.926,0,-0.223,0,0.253,0.14,0.0,0.112,0.791,167.927,audio_features,3G8o2zm7LaF6eeVuvLlrkJ,204396,4,3 Peg,Sharry Mann,64
0.576,0.688,9,-5.136,1,0.0319,0.346,0.0439,0.262,0.726,135.984,audio_features,1YMLgvsQdE27r30q0fsLeV,310000,4,Tera Fitoor,Arijit Singh,74
0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,200107,4,Best Song Ever,One Direction,78
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,222640,4,Feel Good Inc.,Gorillaz,86
0.783,0.622,0,-6.384,1,0.0366,0.00261,0.0122,0.0641,0.878,123.004,audio_features,3k9FFXVPn3ua8dlpkxlCvZ,322688,4,Prayer in C - Robin Schulz Remix,Lilly Wood and The Prick,47
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,242974,4,Set Fire to the Rain,Adele,86
0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,247867,4,Panda,Desiigner,69
0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,247867,4,Panda,Desiigner,69
0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,247867,4,Panda,Desiigner,69
0.658,0.133,1,-11.254,0,0.0352,0.901,0.0,0.106,0.122,91.054,audio_features,6UR5tB1wVm7qvH4xfsHr8m,244973,4,Disfruto,Carla Morrison,76
0.658,0.133,1,-11.254,0,0.0352,0.901,0.0,0.106,0.122,91.054,audio_features,6UR5tB1wVm7qvH4xfsHr8m,244973,4,Disfruto,Carla Morrison,76
0.384,0.362,7,-7.414,1,0.0274,0.815,0.0,0.313,0.38,92.411,audio_features,682XjN6L1Qhs5rXbuGSQKK,390387,4,Ninguém Explica Deus (feat. Gabriela Rocha) - Ao Vivo,Preto no Branco,70
0.657,0.763,0,-6.316,1,0.0583,0.323,0.0,0.405,0.95,170.155,audio_features,5M6bJO7Cfl4lnPoAHG0EdD,220941,4,Amor a Primera Vista,Los Ángeles Azules,74
0.396,0.867,10,-5.459,1,0.0629,0.00135,0.00184,0.729,0.0915,170.91,audio_features,5OGxg1400HmCYVRHuccZWw,253365,4,Blinding Lights - Live,The Weeknd,53
0.836,0.637,6,-4.803,1,0.0367,0.535,0.0,0.129,0.875,120.025,audio_features,4EMbybK0uJ7HORa61dEgHs,230280,4,Colgando en tus manos (con Marta Sánchez),Carlos Baute,47
0.577,0.674,1,-7.734,0,0.0412,0.0337,3.26e-05,0.966,0.4,105.708,audio_features,6nOJ1EJYDa5QCI6RGBuozw,444533,4,Así Fue - En Vivo [Desde el Instituto Nacional de Bellas Artes],Juan Gabriel,68
0.578,0.643,9,-6.658,1,0.0544,0.178,0.000279,0.106,0.505,172.01,audio_features,6b2UhdPukj6Y9o9BN2aPFx,434987,4,"Papa Mere Papa (From ""Main Aisa Hi Hoon"")",Sonu Nigam,9
0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,audio_features,5G2c6FsfTzgYUzageCmfXY,197600,4,One Thing,One Direction,75
0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,121887,4,changes,XXXTENTACION,80
0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,121887,4,changes,XXXTENTACION,80
0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,audio_features,1nocRtwyNPVtGcIJqfgdzZ,178613,4,Tutu,Camilo,66
0.779,0.373,2,-7.968,1,0.0372,0.226,6.41e-06,0.0978,0.499,119.946,audio_features,4RNzKQEzmlvVHca4t6Txkj,281400,4,Tu Postura,Banda MS de Sergio Lizárraga,70
0.798,0.695,11,-8.187,0,0.262,0.0698,0.0,0.35,0.398,135.037,audio_features,1KRZu8BsxviSQ0e6BSNPLS,408880,4,Gerhi Route Mashup,Parmish Verma,33
0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,audio_features,5HQVUIKwCEXpe7JIHyY734,207333,4,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,78
0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,4ywvnllm7kpaXDsa1VNNpY,210960,4,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,68
0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,audio_features,1OEoNpiyqBghuEUaT6Je6U,354880,4,Patience,Guns N' Roses,75
0.574,0.729,9,-4.2,1,0.0473,0.349,1.85e-06,0.664,0.47,163.748,audio_features,4ILc7H2NfGbzbrHBclNOtB,236000,4,Dil Meri Na Sune,Atif Aslam,67
0.793,0.887,7,-5.285,1,0.0954,0.0962,6.39e-05,0.623,0.602,100.007,audio_features,6XjJXPP3UiGtAQpYkD01c0,246100,4,Chittiyaan Kalaiyaan,Meet Bros Anjjan,70
0.817,0.738,7,-7.639,1,0.0748,0.0964,0.0,0.331,0.616,104.964,audio_features,6FAYpZ4jve8vpvTwUvjK6H,208164,4,Jhoome Jo Pathaan,Vishal-Shekhar,78
0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,audio_features,7EyhPjrJzjx0fk2i7vUJCS,186964,4,Pink Venom,BLACKPINK,67
0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,audio_features,3f5lA8nnc4YYF1qf78WpHw,219357,4,Ella Quiere Beber - Remix,Anuel AA,79
0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,audio_features,3f5lA8nnc4YYF1qf78WpHw,219357,4,Ella Quiere Beber - Remix,Anuel AA,79
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,92
0.787,0.593,7,-8.338,0,0.251,0.552,0.0,0.292,0.562,92.041,audio_features,31LwJUNoX6cmxtbwCtGiND,200545,4,Ya Lili,Balti,59
0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,audio_features,5MnAi6ZF7cE8pAz7wYr9Ta,260537,4,Dil Diyan Gallan,Vishal-Shekhar,73
0.595,0.89,10,-3.109,0,0.245,0.0486,0.0,0.32,0.62,154.071,audio_features,7jPCPDYoiaKeK7cgNGpIzq,240021,4,Dope,BTS,68
0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,audio_features,41L3O37CECZt3N7ziG2z7l,210427,4,Yummy,Justin Bieber,68
0.698,0.45,11,-8.784,1,0.0442,0.571,0.0,0.113,0.68,150.999,audio_features,2Cbz0vFNApQ4mG4wc1AWZo,242040,4,I’m Yours,Jason Mraz,0
0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,audio_features,0gCPvo1GkbtPhMqg5Gbx1K,279613,4,Vuelve,Daddy Yankee,75
0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,audio_features,5qFeMRz4TvetPmzjre9Dq7,250840,4,No Es Justo,J Balvin,71
0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,241107,4,All I Want for Christmas Is You,Mariah Carey,98
0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,241107,4,All I Want for Christmas Is You,Mariah Carey,98
0.61,0.284,1,-8.928,0,0.0308,0.319,0.0,0.703,0.107,121.036,audio_features,6zd4W5nBVnqXTIhaASx9GO,297040,4,Tú Estás Aquí,Jesús Adrián Romero,57
0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,262333,4,Boulevard of Broken Dreams,Green Day,82
0.935,0.728,6,-8.343,0,0.114,0.0231,0.838,0.201,0.616,124.01,audio_features,5x3JS8y48xpCN3cb9rHc75,264387,4,My Humps (In the Style of Black Eyed Peas) [Karaoke Version],Off The Record Karaoke,0
0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,audio_features,0ERbK7qVqveCaBWIiYCrl3,204701,4,Bella y Sensual,Romeo Santos,75
0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,audio_features,1LbGorB0xOfpiXQJFKB2Nd,249800,4,El Taxi,Pitbull,67
0.518,0.575,5,-10.454,0,0.0524,0.427,0.0,0.153,0.577,93.885,audio_features,13Rf6RaZT13TW4xLQR3MQr,577819,4,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,74
0.301,0.825,8,-5.215,0,0.0466,0.0263,0.0,0.918,0.391,128.974,audio_features,6d5xaGygV50jQ2ZKEg03AE,292427,4,"Don't Cry (Original) - Live In New York, Ritz Theatre - May 16, 1991",Guns N' Roses,32
0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,1zLBsSVxETQOfINOLYvT5m,222523,4,GIRL LIKE ME,Black Eyed Peas,72
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,182161,4,Someone You Loved,Lewis Capaldi,90
0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,audio_features,0b6wdul3A5sQNpIOv03OxP,206320,4,Ocean Drive,Duke Dumont,72
0.504,0.503,7,-3.313,1,0.0422,0.388,0.0,0.0608,0.709,195.593,audio_features,1qfoq1qvZT7VwDVeekCJ97,167373,4,De Los Besos Que Te Di,Christian Nodal,77
0.647,0.661,0,-10.318,0,0.0292,0.157,3.61e-06,0.627,0.778,131.253,audio_features,3Rrf2rehkpDMbb2HaXu2ZC,333347,4,Paas Bulati Hai,Alka Yagnik,33
0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,audio_features,1cQ3LIkZE68pMSnPhZWXLu,277724,3,Earned It (Fifty Shades Of Grey),The Weeknd,78
0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,audio_features,6eDApnV9Jdb1nYahOlbbUh,215867,4,One Time,Justin Bieber,74
0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,audio_features,1V6gIisPpYqgFeWbMLI0bA,210840,4,Heart Attack,Demi Lovato,84
0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,251034,4,"i hate u, i love u (feat. olivia o'brien)",gnash,80
0.774,0.801,7,-6.927,1,0.0604,0.143,0.727,0.167,0.545,126.155,audio_features,5fMy5Vy332NCarOFw4JhW9,96048,4,Get Lucky - Sped Up Remix,fast lvrs,56
0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,audio_features,5BDP2tky8oMQJPS33frKVp,164440,4,Un Año,Sebastian Yatra,68
0.563,0.877,1,-2.082,0,0.12,0.0293,0.0,0.0749,0.646,93.832,audio_features,6f4UPdDBQONKJBRqwZGjaJ,209033,4,Cásate Conmigo,Silvestre Dangond,64
0.625,0.426,2,-8.4,0,0.0271,0.412,0.0,0.116,0.112,110.021,audio_features,5Ihd9HrPvOADyVoonH9ZjB,270333,4,Un-Break My Heart,Toni Braxton,71
0.626,0.706,10,-3.201,0,0.0596,0.00225,0.0,0.122,0.534,99.939,audio_features,0aE3V0zgSD2YwkEHW42gxG,203352,4,Burning Up (Fire),BTS,70
0.626,0.706,10,-3.201,0,0.0596,0.00225,0.0,0.122,0.534,99.939,audio_features,0aE3V0zgSD2YwkEHW42gxG,203352,4,Burning Up (Fire),BTS,70
0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,253813,4,No One,Alicia Keys,75
0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966,audio_features,3zhbXKFjUDw40pTYyCgt1Y,208240,4,What is Love,TWICE,76
0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,audio_features,5YqltLsjdqFtvqE7Nrysvs,193147,4,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,81
0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,190947,4,High Hopes,Panic! At The Disco,82
0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,audio_features,3TV4aI6gM3CKN3kbdGEzja,209493,4,You’re Beautiful,James Blunt,0
0.671,0.724,11,-5.526,0,0.0969,0.624,0.0,0.232,0.694,90.411,audio_features,3DWPlfgSC2LSgEHlIrl2Jl,110864,4,Amor de Verdade - Ao Vivo,MC Rita,13
0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,5pbajJXEPdcoXQPXoAVR1t,209493,4,You're Beautiful,James Blunt,66
0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,236133,4,Crazy In Love (feat. Jay-Z),Beyoncé,80
0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,229507,4,Feel This Moment (feat. Christina Aguilera),Pitbull,80
0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,229507,4,Feel This Moment (feat. Christina Aguilera),Pitbull,80
0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,audio_features,3KwwE4sgCzMaKWq6QBebmX,181240,4,Me Too,Meghan Trainor,74
0.315,0.467,9,-7.817,1,0.035,0.369,0.0,0.079,0.0836,99.971,audio_features,2jp9d2rVViwwpfHDhWps2v,336667,4,Pompeii MMXXIII,Bastille,65
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,285373,4,Stayin Alive,Bee Gees,75
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,285373,4,Stayin Alive,Bee Gees,75
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,285373,4,Stayin Alive,Bee Gees,75
0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.568,108.014,audio_features,5m2ZNdpVQStuqHgYeFhMpG,191089,4,"O Saki Saki (From ""Batla House"")",Neha Kakkar,4
0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.568,108.014,audio_features,5m2ZNdpVQStuqHgYeFhMpG,191089,4,"O Saki Saki (From ""Batla House"")",Neha Kakkar,4
0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,196160,4,"Whenever, Wherever",Shakira,79
0.797,0.933,10,-3.058,1,0.128,0.233,0.0,0.062,0.615,98.017,audio_features,2i5Ner8w1rUI6QTDxk0ph4,232267,4,Nota de Amor (feat. Daddy Yankee),Wisin,53
0.8,0.681,2,-4.076,1,0.0912,0.14,0.0,0.0831,0.637,92.027,audio_features,3IyPnNX142pvWx6D5CiimD,235424,4,Amantes,Greeicy,70
0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,audio_features,3ZdJffjzJWFimSQyxgGIxN,237800,4,Just A Dream,Nelly,77
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,240400,4,Sweater Weather,The Neighbourhood,93
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,293293,4,Tennessee Whiskey,Chris Stapleton,84
0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,audio_features,3oZoXyU0SkDldgS7AcN4y4,212773,4,Get Low,Dillon Francis,62
0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,227833,4,Rather Be (feat. Jess Glynne),Clean Bandit,75
0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,226600,4,Night Changes,One Direction,89
0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,audio_features,7qvxFz3JodM0A7xEM7k3YD,237733,4,Chained To The Rhythm,Katy Perry,72
0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,192790,5,Safe And Sound,Capital Cities,85
0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,audio_features,7sapKrjDij2fpDVj0GxP66,257133,4,She Will Be Loved,Maroon 5,74
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,255373,4,Otherside,Red Hot Chili Peppers,85
0.627,0.768,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.953,audio_features,2FqoR7diymD1Eh7cVb3DMg,274947,4,Algo Me Gusta De Ti,Wisin & Yandel,74
0.687,0.822,10,-3.593,0,0.137,0.75,0.0,0.11,0.796,106.112,audio_features,2k9OwrZbpcvmpA9vtc9uZH,194520,4,Don't Wanna Know - Total Ape Remix,Maroon 5,34
0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,6dbSBQXCctYSVryynHXaZ4,216632,4,Freaky Friday (feat. Chris Brown),Lil Dicky,69
0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,audio_features,0CjaLvAqN97KPVWgOJ1vbD,233896,4,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,77
0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,220883,4,Scared to Be Lonely,Martin Garrix,80
0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,audio_features,1N3dZ7TTWO6VcD4Y3hHYLZ,196853,4,Try Everything,Shakira,71
0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,239318,4,Calm Down (with Selena Gomez),Rema,90
0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,audio_features,1s7oOCT8vauUh01PbJD6ps,239318,4,Calm Down (with Selena Gomez),Rema,82
0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,audio_features,1s7oOCT8vauUh01PbJD6ps,239318,4,Calm Down (with Selena Gomez),Rema,82
0.637,0.828,0,-4.057,1,0.198,0.0809,0.0,0.0847,0.679,180.017,audio_features,3Srq9hHoklnOSzg1yxMzm9,215170,4,Loka,Simone & Simaria,45
0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,audio_features,6Vh03bkEfXqekWp7Y1UBRb,200213,4,Live While We're Young,One Direction,75
0.605,0.868,4,-4.043,1,0.376,0.812,0.0,0.108,0.798,91.176,audio_features,35dHcj6depXR7ZNmprUKjQ,212831,4,Loca,Lopes,38
0.605,0.868,4,-4.043,1,0.376,0.812,0.0,0.108,0.798,91.176,audio_features,35dHcj6depXR7ZNmprUKjQ,212831,4,Loca,Lopes,38
0.52,0.652,5,-6.655,1,0.0274,0.339,6.14e-05,0.256,0.722,80.61,audio_features,1CpfYOsHC88o3lM5AzxmUk,258787,4,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,18
0.613,0.822,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.54,139.936,audio_features,7bxGcILuAjkZzaveU28ZJS,196506,4,Save Me,BTS,70
0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,4pryE6cN2gFL1FVF5fYINl,242096,4,Leave The Door Open,Bruno Mars,72
0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,audio_features,4SJHHpKhcuXwDsCsPqshXj,217143,4,El Efecto,Rauw Alejandro,79
0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,audio_features,4SJHHpKhcuXwDsCsPqshXj,217143,4,El Efecto,Rauw Alejandro,79
0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,audio_features,0laYHRpNTS6i8FXdupHkJ4,188453,4,Love You Like A Love Song,Selena Gomez & The Scene,83
